"RelPath","SizeBytes","LastModified"
".venv\Lib\site-packages\scipy\optimize\_basinhopping.py","30731","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\_bglu_dense.cp312-win_amd64.dll.a","1592","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\_bglu_dense.cp312-win_amd64.pyd","173568","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\_bracket.py","31645","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\_chandrupatla.py","25099","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\_cobyla_py.py","11305","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\_cobyqa_py.py","3043","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\_constraints.py","23741","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\_dcsrch.py","25962","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\_differentiable_functions.py","30804","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\_differentialevolution.py","92059","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\_direct_py.py","12128","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_direct.cp312-win_amd64.dll.a","1544","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\_direct.cp312-win_amd64.pyd","70656","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_dual_annealing.py","31853","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_elementwise.py","34964","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_group_columns.cp312-win_amd64.dll.a","1628","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_group_columns.cp312-win_amd64.pyd","1033216","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_hessian_update_strategy.py","18902","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_highspy\__init__.py","0","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_highspy\_core.cp312-win_amd64.dll.a","1520","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_highspy\_core.cp312-win_amd64.pyd","6443520","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_highspy\_highs_options.cp312-win_amd64.dll.a","1628","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_highspy\_highs_options.cp312-win_amd64.pyd","1278464","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_highspy\_highs_wrapper.py","11632","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_isotonic.py","6234","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_lbfgsb_py.py","23727","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_lbfgsb.cp312-win_amd64.dll.a","1544","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_lbfgsb.cp312-win_amd64.pyd","171520","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_linesearch.py","28112","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_linprog_doc.py","63365","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_linprog_highs.py","17564","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_linprog_ip.py","47792","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_linprog_rs.py","23718","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_linprog_simplex.py","25411","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_linprog_util.py","64284","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_linprog.py","30995","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_lsap.cp312-win_amd64.dll.a","1520","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_lsap.cp312-win_amd64.pyd","177664","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_lsq\__init__.py","177","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_lsq\bvls.py","5378","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_lsq\common.py","21211","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_lsq\dogbox.py","12522","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_lsq\givens_elimination.cp312-win_amd64.dll.a","1676","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_lsq\givens_elimination.cp312-win_amd64.pyd","70656","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_lsq\least_squares.py","43856","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_lsq\lsq_linear.py","15414","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_lsq\trf_linear.py","7891","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_lsq\trf.py","21103","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_milp.py","15635","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_minimize.py","54249","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_minpack_py.py","46565","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_minpack.cp312-win_amd64.dll.a","1560","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_minpack.cp312-win_amd64.pyd","124928","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_moduleTNC.cp312-win_amd64.dll.a","1580","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_moduleTNC.cp312-win_amd64.pyd","145920","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_nnls.py","3011","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_nonlin.py","53854","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_numdiff.py","36788","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_optimize.py","153918","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_pava_pybind.cp312-win_amd64.dll.a","1608","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_pava_pybind.cp312-win_amd64.pyd","317952","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_qap.py","30150","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_remove_redundancy.py","19279","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_root_scalar.py","20929","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_root.py","29439","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_shgo_lib\__init__.py","0","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_shgo_lib\_complex.py","51488","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_shgo_lib\_vertex.py","14456","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_shgo.py","65219","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_slsqp_py.py","24908","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_slsqplib.cp312-win_amd64.dll.a","1568","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_slsqplib.cp312-win_amd64.pyd","172544","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_spectral.py","8388","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_tnc.py","17777","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trlib\__init__.py","536","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trlib\_trlib.cp312-win_amd64.dll.a","1532","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trlib\_trlib.cp312-win_amd64.pyd","206848","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion_constr\__init__.py","186","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion_constr\canonical_constraint.py","12932","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion_constr\equality_constrained_sqp.py","9391","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion_constr\minimize_trustregion_constr.py","27180","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion_constr\projections.py","13928","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion_constr\qp_subproblem.py","23224","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion_constr\report.py","1831","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion_constr\tests\__init__.py","0","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion_constr\tests\test_canonical_constraint.py","10165","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion_constr\tests\test_nested_minimize.py","1255","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion_constr\tests\test_projections.py","9083","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion_constr\tests\test_qp_subproblem.py","28287","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion_constr\tests\test_report.py","1138","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion_constr\tr_interior_point.py","14756","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion_dogleg.py","4511","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion_exact.py","17130","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion_krylov.py","3095","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion_ncg.py","4706","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_trustregion.py","12195","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_tstutils.py","35019","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_zeros_py.py","58134","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_zeros.cp312-win_amd64.dll.a","1532","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\_zeros.cp312-win_amd64.pyd","23040","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\cobyla.py","576","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\cython_optimize.pxd","453","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\cython_optimize\__init__.py","5020","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\cython_optimize\_zeros.cp312-win_amd64.dll.a","1532","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\cython_optimize\_zeros.cp312-win_amd64.pyd","78848","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\cython_optimize\_zeros.pxd","1272","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\cython_optimize\c_zeros.pxd","1144","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\elementwise.py","1228","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\lbfgsb.py","624","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\linesearch.py","553","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\minpack.py","691","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\minpack2.py","531","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\moduleTNC.py","526","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\nonlin.py","739","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\optimize.py","917","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\slsqp.py","591","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\tests\__init__.py","0","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\_cython_examples\extending.pyx","1357","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\_cython_examples\meson.build","735","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test__basinhopping.py","19767","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test__differential_evolution.py","73562","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test__dual_annealing.py","17018","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test__linprog_clean_inputs.py","12196","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test__numdiff.py","35512","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test__remove_redundancy.py","7110","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test__root.py","4322","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test__shgo.py","43578","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test__spectral.py","6864","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_bracket.py","37040","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_chandrupatla.py","39615","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_cobyla.py","7017","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_cobyqa.py","8395","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_constraint_conversion.py","12806","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_constraints.py","9662","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_cython_optimize.py","2730","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_differentiable_functions.py","39460","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_direct.py","13588","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_extending.py","1132","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_hessian_update_strategy.py","14637","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_isotonic_regression.py","7280","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_lbfgsb_hessinv.py","1999","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_lbfgsb_setulb.py","3704","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_least_squares.py","39296","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_linear_assignment.py","4219","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_linesearch.py","11932","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_linprog.py","107728","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_lsq_common.py","9797","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_lsq_linear.py","11290","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_milp.py","19288","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_minimize_constrained.py","28980","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_minpack.py","46074","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_nnls.py","27664","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_nonlin.py","20821","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_optimize.py","146794","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_quadratic_assignment.py","17960","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_regression.py","1117","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_slsqp.py","26341","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_tnc.py","13045","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_trustregion_exact.py","21780","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_trustregion_krylov.py","6739","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_trustregion.py","4747","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tests\test_zeros.py","38950","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\optimize\tnc.py","582","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\optimize\zeros.py","646","2026-05-14 22:15:03"
".venv\Lib\site-packages\scipy\signal\__init__.py","13882","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_arraytools.py","8558","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_czt.py","20020","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_delegators.py","15220","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_filter_design.py","210509","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_fir_filter_design.py","65717","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_lti_conversion.py","18836","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_ltisys.py","124774","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_max_len_seq_inner.cp312-win_amd64.dll.a","1676","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_max_len_seq_inner.cp312-win_amd64.pyd","1006592","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_max_len_seq.py","5199","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_peak_finding_utils.cp312-win_amd64.dll.a","1688","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_peak_finding_utils.cp312-win_amd64.pyd","148480","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_peak_finding.py","50166","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_polyutils.py","8677","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_savitzky_golay.py","14755","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_short_time_fft.py","103907","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_signal_api.py","1267","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_signaltools.py","201951","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_sigtools.cp312-win_amd64.dll.a","1568","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_sigtools.cp312-win_amd64.pyd","126976","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_sosfilt.cp312-win_amd64.dll.a","1560","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_sosfilt.cp312-win_amd64.pyd","106496","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_spectral_py.py","99554","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_spline_filters.py","26286","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_spline.cp312-win_amd64.dll.a","1544","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_spline.cp312-win_amd64.pyd","63488","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_spline.pyi","982","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_support_alternative_backends.py","18565","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_upfirdn_apply.cp312-win_amd64.dll.a","1628","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_upfirdn_apply.cp312-win_amd64.pyd","199680","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_upfirdn.py","8195","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_waveforms.py","23599","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\_wavelets.py","915","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\bsplines.py","672","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\filter_design.py","1140","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\fir_filter_design.py","678","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\lti_conversion.py","659","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\ltisys.py","894","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\signaltools.py","1065","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\spectral.py","683","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\spline.py","554","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\tests\__init__.py","0","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\tests\_scipy_spectral_test_shim.py","13059","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\tests\mpsig.py","3430","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\tests\test_array_tools.py","3700","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\tests\test_bsplines.py","19507","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\tests\test_cont2discrete.py","16008","2026-05-14 22:15:04"
".venv\Lib\site-packages\scipy\signal\tests\test_czt.py","7377","2026-05-14 22:15:04"
